bag_id,bag_label,group,feature_type,attention_subset,feature,value,n_instances,mean_attention,median_attention,sd_attention
bag_006,1,B,transcriptome,rest,transcriptome_1,0.11634845007037296,14,0.023871200026146004,0.022953500039875507,0.005198961591367948
bag_006,1,B,transcriptome,rest,transcriptome_10,-0.006918788428855828,14,0.023871200026146004,0.022953500039875507,0.005198961591367948
bag_006,1,B,transcriptome,rest,transcriptome_11,-0.1465467145799341,14,0.023871200026146004,0.022953500039875507,0.005198961591367948
bag_006,1,B,transcriptome,rest,transcriptome_2,0.13718196563094126,14,0.023871200026146004,0.022953500039875507,0.005198961591367948
bag_006,1,B,transcriptome,rest,transcriptome_3,0.1182832750226901,14,0.023871200026146004,0.022953500039875507,0.005198961591367948
bag_006,1,B,transcriptome,rest,transcriptome_4,-0.03153583894557308,14,0.023871200026146004,0.022953500039875507,0.005198961591367948
bag_006,1,B,transcriptome,rest,transcriptome_5,-0.06718694832919757,14,0.023871200026146004,0.022953500039875507,0.005198961591367948
bag_006,1,B,transcriptome,rest,transcriptome_6,-0.11655742878313935,14,0.023871200026146004,0.022953500039875507,0.005198961591367948
bag_006,1,B,transcriptome,rest,transcriptome_7,0.4796202664895784,14,0.023871200026146004,0.022953500039875507,0.005198961591367948
bag_006,1,B,transcriptome,rest,transcriptome_8,0.388653404383419,14,0.023871200026146004,0.022953500039875507,0.005198961591367948
bag_006,1,B,transcriptome,rest,transcriptome_9,0.01590202752429932,14,0.023871200026146004,0.022953500039875507,0.005198961591367948
bag_006,1,B,transcriptome,top,transcriptome_0,2.238031795676207,2,0.045290641486644745,0.045290641486644745,0.00638217082945915
bag_006,1,B,transcriptome,top,transcriptome_1,0.6156162298964702,2,0.045290641486644745,0.045290641486644745,0.00638217082945915
bag_006,1,B,transcriptome,top,transcriptome_10,1.807429034428984,2,0.045290641486644745,0.045290641486644745,0.00638217082945915
bag_006,1,B,transcriptome,top,transcriptome_11,0.7280607801922889,2,0.045290641486644745,0.045290641486644745,0.00638217082945915
bag_006,1,B,transcriptome,top,transcriptome_2,2.2721634770730947,2,0.045290641486644745,0.045290641486644745,0.00638217082945915
bag_006,1,B,transcriptome,top,transcriptome_3,2.4909508116033727,2,0.045290641486644745,0.045290641486644745,0.00638217082945915
bag_006,1,B,transcriptome,top,transcriptome_4,2.304915795728281,2,0.045290641486644745,0.045290641486644745,0.00638217082945915
bag_006,1,B,transcriptome,top,transcriptome_5,1.559802459053007,2,0.045290641486644745,0.045290641486644745,0.00638217082945915
bag_006,1,B,transcriptome,top,transcriptome_6,1.3225871543824679,2,0.045290641486644745,0.045290641486644745,0.00638217082945915
bag_006,1,B,transcriptome,top,transcriptome_7,1.92541456009295,2,0.045290641486644745,0.045290641486644745,0.00638217082945915
bag_006,1,B,transcriptome,top,transcriptome_8,2.5082950807160005,2,0.045290641486644745,0.045290641486644745,0.00638217082945915
bag_006,1,B,transcriptome,top,transcriptome_9,2.4559937085102126,2,0.045290641486644745,0.045290641486644745,0.00638217082945915
bag_007,0,B,transcriptome,rest,transcriptome_0,-0.18076898571639058,8,0.02337251673452556,0.023261014372110367,0.002400963729578458
bag_007,0,B,transcriptome,rest,transcriptome_1,-0.21242338428130614,8,0.02337251673452556,0.023261014372110367,0.002400963729578458
bag_007,0,B,transcriptome,rest,transcriptome_10,0.08708068220622933,8,0.02337251673452556,0.023261014372110367,0.002400963729578458
bag_007,0,B,transcriptome,rest,transcriptome_11,-0.49125467403175466,8,0.02337251673452556,0.023261014372110367,0.002400963729578458
bag_007,0,B,transcriptome,rest,transcriptome_2,-0.18346709982477072,8,0.02337251673452556,0.023261014372110367,0.002400963729578458
bag_007,0,B,transcriptome,rest,transcriptome_3,-0.5991194657261183,8,0.02337251673452556,0.023261014372110367,0.002400963729578458
bag_007,0,B,transcriptome,rest,transcriptome_4,0.09473605372654792,8,0.02337251673452556,0.023261014372110367,0.002400963729578458
bag_007,0,B,transcriptome,rest,transcriptome_5,-0.3405661192613664,8,0.02337251673452556,0.023261014372110367,0.002400963729578458
bag_007,0,B,transcriptome,rest,transcriptome_6,-0.2043823246685054,8,0.02337251673452556,0.023261014372110367,0.002400963729578458
bag_007,0,B,transcriptome,rest,transcriptome_7,-0.1323094938496475,8,0.02337251673452556,0.023261014372110367,0.002400963729578458
bag_007,0,B,transcriptome,rest,transcriptome_8,0.7551513501219929,8,0.02337251673452556,0.023261014372110367,0.002400963729578458
bag_007,0,B,transcriptome,rest,transcriptome_9,0.5859370008972186,8,0.02337251673452556,0.023261014372110367,0.002400963729578458
bag_007,0,B,transcriptome,top,transcriptome_0,-0.3038259273346505,2,0.030209585092961788,0.030209585092961788,0.00014318206401461877
bag_007,0,B,transcriptome,top,transcriptome_1,0.6287901165859927,2,0.030209585092961788,0.030209585092961788,0.00014318206401461877
bag_007,0,B,transcriptome,top,transcriptome_10,-0.059496653256512655,2,0.030209585092961788,0.030209585092961788,0.00014318206401461877
bag_007,0,B,transcriptome,top,transcriptome_11,0.00002387063111858323,2,0.030209585092961788,0.030209585092961788,0.00014318206401461877
bag_007,0,B,transcriptome,top,transcriptome_2,-1.4856553681288966,2,0.030209585092961788,0.030209585092961788,0.00014318206401461877
bag_007,0,B,transcriptome,top,transcriptome_3,-0.9007780002443615,2,0.030209585092961788,0.030209585092961788,0.00014318206401461877
bag_007,0,B,transcriptome,top,transcriptome_4,0.27135308505668126,2,0.030209585092961788,0.030209585092961788,0.00014318206401461877
bag_007,0,B,transcriptome,top,transcriptome_5,0.7488078871690796,2,0.030209585092961788,0.030209585092961788,0.00014318206401461877
bag_007,0,B,transcriptome,top,transcriptome_6,-0.15168931606328107,2,0.030209585092961788,0.030209585092961788,0.00014318206401461877
bag_007,0,B,transcriptome,top,transcriptome_7,1.3131712148913104,2,0.030209585092961788,0.030209585092961788,0.00014318206401461877
bag_007,0,B,transcriptome,top,transcriptome_8,0.6657813852631554,2,0.030209585092961788,0.030209585092961788,0.00014318206401461877
bag_007,0,B,transcriptome,top,transcriptome_9,0.02594762736759744,2,0.030209585092961788,0.030209585092961788,0.00014318206401461877
bag_008,0,B,transcriptome,rest,transcriptome_0,-0.13926033707335275,9,0.023567536224921543,0.0234230887144804,0.0022178122453543245
bag_008,0,B,transcriptome,rest,transcriptome_1,0.07097551665668507,9,0.023567536224921543,0.0234230887144804,0.0022178122453543245
bag_008,0,B,transcriptome,rest,transcriptome_10,-0.14220766208341923,9,0.023567536224921543,0.0234230887144804,0.0022178122453543245
bag_008,0,B,transcriptome,rest,transcriptome_11,0.1128307609868912,9,0.023567536224921543,0.0234230887144804,0.0022178122453543245
bag_008,0,B,transcriptome,rest,transcriptome_2,0.49824313155697186,9,0.023567536224921543,0.0234230887144804,0.0022178122453543245
bag_008,0,B,transcriptome,rest,transcriptome_3,0.2511997067841425,9,0.023567536224921543,0.0234230887144804,0.0022178122453543245
bag_008,0,B,transcriptome,rest,transcriptome_4,0.23587088349189106,9,0.023567536224921543,0.0234230887144804,0.0022178122453543245
bag_008,0,B,transcriptome,rest,transcriptome_5,-0.14935730183932164,9,0.023567536224921543,0.0234230887144804,0.0022178122453543245
bag_008,0,B,transcriptome,rest,transcriptome_6,-0.7774758721118469,9,0.023567536224921543,0.0234230887144804,0.0022178122453543245
bag_008,0,B,transcriptome,rest,transcriptome_7,-0.41610913565080654,9,0.023567536224921543,0.0234230887144804,0.0022178122453543245
bag_008,0,B,transcriptome,rest,transcriptome_8,-0.3960407437123353,9,0.023567536224921543,0.0234230887144804,0.0022178122453543245
bag_008,0,B,transcriptome,rest,transcriptome_9,0.06210152973368303,9,0.023567536224921543,0.0234230887144804,0.0022178122453543245
bag_008,0,B,transcriptome,top,transcriptome_0,0.7375360771636632,2,0.03339217230677605,0.03339217230677605,0.004939921478484549
bag_008,0,B,transcriptome,top,transcriptome_1,1.205825631102585,2,0.03339217230677605,0.03339217230677605,0.004939921478484549
bag_008,0,B,transcriptome,top,transcriptome_10,-0.3471550645438424,2,0.03339217230677605,0.03339217230677605,0.004939921478484549
bag_008,0,B,transcriptome,top,transcriptome_11,1.0049555341499612,2,0.03339217230677605,0.03339217230677605,0.004939921478484549
bag_008,0,B,transcriptome,top,transcriptome_2,-0.4275409205502759,2,0.03339217230677605,0.03339217230677605,0.004939921478484549
bag_008,0,B,transcriptome,top,transcriptome_3,-0.3077391047442559,2,0.03339217230677605,0.03339217230677605,0.004939921478484549
bag_008,0,B,transcriptome,top,transcriptome_4,0.9006604150294317,2,0.03339217230677605,0.03339217230677605,0.004939921478484549
bag_008,0,B,transcriptome,top,transcriptome_5,-1.048802735380201,2,0.03339217230677605,0.03339217230677605,0.004939921478484549
bag_008,0,B,transcriptome,top,transcriptome_6,0.05839449333866357,2,0.03339217230677605,0.03339217230677605,0.004939921478484549
bag_008,0,B,transcriptome,top,transcriptome_7,0.7195982844697668,2,0.03339217230677605,0.03339217230677605,0.004939921478484549
bag_008,0,B,transcriptome,top,transcriptome_8,-0.3163121857957333,2,0.03339217230677605,0.03339217230677605,0.004939921478484549
bag_008,0,B,transcriptome,top,transcriptome_9,0.43009025101261555,2,0.03339217230677605,0.03339217230677605,0.004939921478484549
bag_009,1,B,transcriptome,rest,transcriptome_0,0.10951996891312327,13,0.02332791227560777,0.022462360560894012,0.003487861092201444
bag_009,1,B,transcriptome,rest,transcriptome_1,-0.010954519265147986,13,0.02332791227560777,0.022462360560894012,0.003487861092201444
bag_009,1,B,transcriptome,rest,transcriptome_10,0.10624687738962013,13,0.02332791227560777,0.022462360560894012,0.003487861092201444
bag_009,1,B,transcriptome,rest,transcriptome_11,0.39311413284387586,13,0.02332791227560777,0.022462360560894012,0.003487861092201444
bag_009,1,B,transcriptome,rest,transcriptome_2,-0.07411048788911273,13,0.02332791227560777,0.022462360560894012,0.003487861092201444
bag_009,1,B,transcriptome,rest,transcriptome_3,-0.08220931328547577,13,0.02332791227560777,0.022462360560894012,0.003487861092201444
bag_009,1,B,transcriptome,rest,transcriptome_4,0.07453351616251767,13,0.02332791227560777,0.022462360560894012,0.003487861092201444
bag_009,1,B,transcriptome,rest,transcriptome_5,0.1628562288506563,13,0.02332791227560777,0.022462360560894012,0.003487861092201444
bag_009,1,B,transcriptome,rest,transcriptome_6,0.07861209074383575,13,0.02332791227560777,0.022462360560894012,0.003487861092201444
bag_009,1,B,transcriptome,rest,transcriptome_7,-0.1533542919620423,13,0.02332791227560777,0.022462360560894012,0.003487861092201444
bag_009,1,B,transcriptome,rest,transcriptome_8,-0.25286724620073653,13,0.02332791227560777,0.022462360560894012,0.003487861092201444
bag_009,1,B,transcriptome,rest,transcriptome_9,-0.3878173381918186,13,0.02332791227560777,0.022462360560894012,0.003487861092201444
bag_010,1,B,transcriptome,rest,transcriptome_0,-0.6262826492125203,8,0.024359344504773617,0.023960670456290245,0.002798151969378039
bag_010,1,B,transcriptome,rest,transcriptome_1,0.1313951209847084,8,0.024359344504773617,0.023960670456290245,0.002798151969378039
bag_010,1,B,transcriptome,rest,transcriptome_10,-0.34406379221051603,8,0.024359344504773617,0.023960670456290245,0.002798151969378039
bag_010,1,B,transcriptome,rest,transcriptome_11,-0.14354283356353317,8,0.024359344504773617,0.023960670456290245,0.002798151969378039
bag_010,1,B,transcriptome,rest,transcriptome_2,-0.5377694068985129,8,0.024359344504773617,0.023960670456290245,0.002798151969378039
bag_010,1,B,transcriptome,rest,transcriptome_3,0.5624778452523687,8,0.024359344504773617,0.023960670456290245,0.002798151969378039
bag_010,1,B,transcriptome,rest,transcriptome_4,0.674804533474727,8,0.024359344504773617,0.023960670456290245,0.002798151969378039
bag_010,1,B,transcriptome,rest,transcriptome_5,-0.16442686306149637,8,0.024359344504773617,0.023960670456290245,0.002798151969378039
bag_010,1,B,transcriptome,rest,transcriptome_6,-0.030321768402696264,8,0.024359344504773617,0.023960670456290245,0.002798151969378039
bag_010,1,B,transcriptome,rest,transcriptome_7,0.20237821996410302,8,0.024359344504773617,0.023960670456290245,0.002798151969378039
bag_010,1,B,transcriptome,rest,transcriptome_8,-0.24409378049538508,8,0.024359344504773617,0.023960670456290245,0.002798151969378039
bag_010,1,B,transcriptome,rest,transcriptome_9,0.49775949993654084,8,0.024359344504773617,0.023960670456290245,0.002798151969378039
bag_010,1,B,transcriptome,top,transcriptome_0,1.3166682689982627,1,0.04108058288693428,0.04108058288693428,0.0
bag_010,1,B,transcriptome,top,transcriptome_1,1.6922533847410972,1,0.04108058288693428,0.04108058288693428,0.0
bag_010,1,B,transcriptome,top,transcriptome_10,1.5035298671555744,1,0.04108058288693428,0.04108058288693428,0.0
bag_010,1,B,transcriptome,top,transcriptome_11,0.379082893722576,1,0.04108058288693428,0.04108058288693428,0.0
bag_010,1,B,transcriptome,top,transcriptome_2,1.7450402883680742,1,0.04108058288693428,0.04108058288693428,0.0
bag_010,1,B,transcriptome,top,transcriptome_3,1.982500514446137,1,0.04108058288693428,0.04108058288693428,0.0
bag_010,1,B,transcriptome,top,transcriptome_4,2.104098552582636,1,0.04108058288693428,0.04108058288693428,0.0
bag_010,1,B,transcriptome,top,transcriptome_5,0.9286278974513363,1,0.04108058288693428,0.04108058288693428,0.0
bag_010,1,B,transcriptome,top,transcriptome_6,2.8133366040930188,1,0.04108058288693428,0.04108058288693428,0.0
bag_010,1,B,transcriptome,top,transcriptome_7,1.5483549479755179,1,0.04108058288693428,0.04108058288693428,0.0
bag_010,1,B,transcriptome,top,transcriptome_8,1.8486556182140266,1,0.04108058288693428,0.04108058288693428,0.0
bag_010,1,B,transcriptome,top,transcriptome_9,-0.40192094198843087,1,0.04108058288693428,0.04108058288693428,0.0
bag_011,0,B,transcriptome,rest,transcriptome_0,0.47388117524257467,9,0.023717887906564608,0.022030239924788475,0.0038389550527261106
bag_011,0,B,transcriptome,rest,transcriptome_1,-1.0210322909908722,9,0.023717887906564608,0.022030239924788475,0.0038389550527261106
bag_011,0,B,transcriptome,rest,transcriptome_10,0.036765795314194806,9,0.023717887906564608,0.022030239924788475,0.0038389550527261106
bag_011,0,B,transcriptome,rest,transcriptome_11,-0.48024838621910226,9,0.023717887906564608,0.022030239924788475,0.0038389550527261106
bag_011,0,B,transcriptome,rest,transcriptome_2,0.0693399352825996,9,0.023717887906564608,0.022030239924788475,0.0038389550527261106
bag_011,0,B,transcriptome,rest,transcriptome_3,-0.23700670199256615,9,0.023717887906564608,0.022030239924788475,0.0038389550527261106
bag_011,0,B,transcriptome,rest,transcriptome_4,-0.2550468846342257,9,0.023717887906564608,0.022030239924788475,0.0038389550527261106
bag_011,0,B,transcriptome,rest,transcriptome_5,-0.474328746597907,9,0.023717887906564608,0.022030239924788475,0.0038389550527261106
bag_011,0,B,transcriptome,rest,transcriptome_6,0.01720906087039152,9,0.023717887906564608,0.022030239924788475,0.0038389550527261106
bag_011,0,B,transcriptome,rest,transcriptome_7,0.09924767654382766,9,0.023717887906564608,0.022030239924788475,0.0038389550527261106
bag_011,0,B,transcriptome,rest,transcriptome_8,0.017497887832353412,9,0.023717887906564608,0.022030239924788475,0.0038389550527261106
bag_011,0,B,transcriptome,rest,transcriptome_9,-0.3323353370683779,9,0.023717887906564608,0.022030239924788475,0.0038389550527261106
bag_011,0,B,transcriptome,top,transcriptome_0,0.2796378942657134,2,0.02956783678382635,0.02956783678382635,0.0002688455270278813
bag_011,0,B,transcriptome,top,transcriptome_1,2.5355112414733,2,0.02956783678382635,0.02956783678382635,0.0002688455270278813
bag_011,0,B,transcriptome,top,transcriptome_10,-0.5061886421170811,2,0.02956783678382635,0.02956783678382635,0.0002688455270278813
bag_011,0,B,transcriptome,top,transcriptome_11,0.5058796242293888,2,0.02956783678382635,0.02956783678382635,0.0002688455270278813
bag_011,0,B,transcriptome,top,transcriptome_2,1.0521028833512633,2,0.02956783678382635,0.02956783678382635,0.0002688455270278813
bag_011,0,B,transcriptome,top,transcriptome_3,-0.7227628626716681,2,0.02956783678382635,0.02956783678382635,0.0002688455270278813
bag_011,0,B,transcriptome,top,transcriptome_4,-0.5204306772411925,2,0.02956783678382635,0.02956783678382635,0.0002688455270278813
bag_011,0,B,transcriptome,top,transcriptome_5,0.6840980558540417,2,0.02956783678382635,0.02956783678382635,0.0002688455270278813
bag_011,0,B,transcriptome,top,transcriptome_6,-0.15678988132982974,2,0.02956783678382635,0.02956783678382635,0.0002688455270278813
bag_011,0,B,transcriptome,top,transcriptome_7,1.0057470677565052,2,0.02956783678382635,0.02956783678382635,0.0002688455270278813
bag_011,0,B,transcriptome,top,transcriptome_8,-0.6354008772081462,2,0.02956783678382635,0.02956783678382635,0.0002688455270278813
bag_011,0,B,transcriptome,top,transcriptome_9,-0.5262900486756739,2,0.02956783678382635,0.02956783678382635,0.0002688455270278813
bag_012,1,B,transcriptome,rest,transcriptome_0,0.4018890120898694,13,0.024081596101705845,0.024065986275672913,0.0038469310294999746
bag_012,1,B,transcriptome,rest,transcriptome_1,0.7401242840465714,13,0.024081596101705845,0.024065986275672913,0.0038469310294999746
bag_012,1,B,transcriptome,rest,transcriptome_10,-0.01687086089244531,13,0.024081596101705845,0.024065986275672913,0.0038469310294999746
bag_012,1,B,transcriptome,rest,transcriptome_11,-0.059648997742655675,13,0.024081596101705845,0.024065986275672913,0.0038469310294999746
bag_012,1,B,transcriptome,rest,transcriptome_2,-0.2986354760432173,13,0.024081596101705845,0.024065986275672913,0.0038469310294999746
bag_012,1,B,transcriptome,rest,transcriptome_3,0.2209535552165112,13,0.024081596101705845,0.024065986275672913,0.0038469310294999746
bag_012,1,B,transcriptome,rest,transcriptome_4,-0.019594521722318552,13,0.024081596101705845,0.024065986275672913,0.0038469310294999746
bag_012,1,B,transcriptome,rest,transcriptome_5,0.20598390756060977,13,0.024081596101705845,0.024065986275672913,0.0038469310294999746
bag_012,1,B,transcriptome,rest,transcriptome_6,0.08191341811735017,13,0.024081596101705845,0.024065986275672913,0.0038469310294999746
bag_012,1,B,transcriptome,rest,transcriptome_7,0.00806856422186226,13,0.024081596101705845,0.024065986275672913,0.0038469310294999746
bag_012,1,B,transcriptome,rest,transcriptome_8,0.08675061455455807,13,0.024081596101705845,0.024065986275672913,0.0038469310294999746
bag_012,1,B,transcriptome,rest,transcriptome_9,-0.12002819581721894,13,0.024081596101705845,0.024065986275672913,0.0038469310294999746
bag_012,1,B,transcriptome,top,transcriptome_0,0.3312181910525983,1,0.04478638619184494,0.04478638619184494,0.0
bag_012,1,B,transcriptome,top,transcriptome_1,2.5220155391640517,1,0.04478638619184494,0.04478638619184494,0.0
bag_012,1,B,transcriptome,top,transcriptome_10,0.4238415860483822,1,0.04478638619184494,0.04478638619184494,0.0
bag_012,1,B,transcriptome,top,transcriptome_11,2.6023805974839176,1,0.04478638619184494,0.04478638619184494,0.0
bag_012,1,B,transcriptome,top,transcriptome_2,0.5575641255150164,1,0.04478638619184494,0.04478638619184494,0.0
bag_012,1,B,transcriptome,top,transcriptome_3,1.3830512794612575,1,0.04478638619184494,0.04478638619184494,0.0
bag_012,1,B,transcriptome,top,transcriptome_4,2.039401640394785,1,0.04478638619184494,0.04478638619184494,0.0
bag_012,1,B,transcriptome,top,transcriptome_5,2.2955605062367344,1,0.04478638619184494,0.04478638619184494,0.0
bag_012,1,B,transcriptome,top,transcriptome_6,0.99710099386827,1,0.04478638619184494,0.04478638619184494,0.0
bag_012,1,B,transcriptome,top,transcriptome_7,0.7693468744864161,1,0.04478638619184494,0.04478638619184494,0.0
bag_012,1,B,transcriptome,top,transcriptome_8,1.3396346502302179,1,0.04478638619184494,0.04478638619184494,0.0
bag_012,1,B,transcriptome,top,transcriptome_9,1.4899566601208925,1,0.04478638619184494,0.04478638619184494,0.0
bag_013,1,B,transcriptome,rest,transcriptome_0,0.12795257358683856,9,0.024264381163650088,0.023552527651190758,0.0037475402818020055
bag_013,1,B,transcriptome,rest,transcriptome_1,-0.11569851231460065,9,0.024264381163650088,0.023552527651190758,0.0037475402818020055
bag_013,1,B,transcriptome,rest,transcriptome_10,-0.0011486528298870141,9,0.024264381163650088,0.023552527651190758,0.0037475402818020055
bag_013,1,B,transcriptome,rest,transcriptome_11,0.30384743450715457,9,0.024264381163650088,0.023552527651190758,0.0037475402818020055
bag_013,1,B,transcriptome,rest,transcriptome_2,0.0700599407532059,9,0.024264381163650088,0.023552527651190758,0.0037475402818020055
bag_013,1,B,transcriptome,rest,transcriptome_3,-0.1962898861044779,9,0.024264381163650088,0.023552527651190758,0.0037475402818020055
bag_013,1,B,transcriptome,rest,transcriptome_4,0.04805155088398125,9,0.024264381163650088,0.023552527651190758,0.0037475402818020055
bag_013,1,B,transcriptome,rest,transcriptome_5,0.21737186628367253,9,0.024264381163650088,0.023552527651190758,0.0037475402818020055
bag_013,1,B,transcriptome,rest,transcriptome_6,0.22715201676296873,9,0.024264381163650088,0.023552527651190758,0.0037475402818020055
bag_013,1,B,transcriptome,rest,transcriptome_7,0.5841339203497241,9,0.024264381163650088,0.023552527651190758,0.0037475402818020055
bag_013,1,B,transcriptome,rest,transcriptome_8,0.4242821122192734,9,0.024264381163650088,0.023552527651190758,0.0037475402818020055
bag_013,1,B,transcriptome,rest,transcriptome_9,0.2828538957665761,9,0.024264381163650088,0.023552527651190758,0.0037475402818020055
bag_013,1,B,transcriptome,top,transcriptome_0,0.1597025469732385,2,0.04190834239125252,0.04190834239125252,0.0011341611567160306
bag_013,1,B,transcriptome,top,transcriptome_1,1.4942343497171302,2,0.04190834239125252,0.04190834239125252,0.0011341611567160306
bag_013,1,B,transcriptome,top,transcriptome_10,0.4903431199295645,2,0.04190834239125252,0.04190834239125252,0.0011341611567160306
bag_013,1,B,transcriptome,top,transcriptome_11,1.9840152731946816,2,0.04190834239125252,0.04190834239125252,0.0011341611567160306
bag_013,1,B,transcriptome,top,transcriptome_2,1.4207279128355201,2,0.04190834239125252,0.04190834239125252,0.0011341611567160306
bag_013,1,B,transcriptome,top,transcriptome_3,1.0453642586010568,2,0.04190834239125252,0.04190834239125252,0.0011341611567160306
bag_013,1,B,transcriptome,top,transcriptome_4,0.6347514489990466,2,0.04190834239125252,0.04190834239125252,0.0011341611567160306
bag_013,1,B,transcriptome,top,transcriptome_5,0.15263345357482572,2,0.04190834239125252,0.04190834239125252,0.0011341611567160306
bag_013,1,B,transcriptome,top,transcriptome_6,2.5825243370211495,2,0.04190834239125252,0.04190834239125252,0.0011341611567160306
bag_013,1,B,transcriptome,top,transcriptome_7,2.31803544509964,2,0.04190834239125252,0.04190834239125252,0.0011341611567160306
bag_013,1,B,transcriptome,top,transcriptome_8,0.9972071624648366,2,0.04190834239125252,0.04190834239125252,0.0011341611567160306
bag_013,1,B,transcriptome,top,transcriptome_9,-0.6880401026135532,2,0.04190834239125252,0.04190834239125252,0.0011341611567160306
bag_014,0,B,transcriptome,rest,transcriptome_0,0.09287131922004033,12,0.023947875791539747,0.024667088873684406,0.0033322504682372317
bag_014,0,B,transcriptome,rest,transcriptome_1,-0.08822288279202671,12,0.023947875791539747,0.024667088873684406,0.0033322504682372317
bag_014,0,B,transcriptome,rest,transcriptome_10,0.11448446613388728,12,0.023947875791539747,0.024667088873684406,0.0033322504682372317
bag_014,0,B,transcriptome,rest,transcriptome_11,-0.4463128899863471,12,0.023947875791539747,0.024667088873684406,0.0033322504682372317
bag_014,0,B,transcriptome,rest,transcriptome_2,-0.10533766633716185,12,0.023947875791539747,0.024667088873684406,0.0033322504682372317
bag_014,0,B,transcriptome,rest,transcriptome_3,-0.5006623186555373,12,0.023947875791539747,0.024667088873684406,0.0033322504682372317
bag_014,0,B,transcriptome,rest,transcriptome_4,-0.1893581253590041,12,0.023947875791539747,0.024667088873684406,0.0033322504682372317
bag_014,0,B,transcriptome,rest,transcriptome_5,-0.3618075208197151,12,0.023947875791539747,0.024667088873684406,0.0033322504682372317
bag_014,0,B,transcriptome,rest,transcriptome_6,0.353210390168255,12,0.023947875791539747,0.024667088873684406,0.0033322504682372317
bag_014,0,B,transcriptome,rest,transcriptome_7,-0.5295345798583592,12,0.023947875791539747,0.024667088873684406,0.0033322504682372317
bag_014,0,B,transcriptome,rest,transcriptome_8,0.2497243771051942,12,0.023947875791539747,0.024667088873684406,0.0033322504682372317
bag_014,0,B,transcriptome,rest,transcriptome_9,-0.025386955239472746,12,0.023947875791539747,0.024667088873684406,0.0033322504682372317
bag_014,0,B,transcriptome,top,transcriptome_0,0.5496294562966068,4,0.029776141978800297,0.029461699537932873,0.0013520696026711368
bag_014,0,B,transcriptome,top,transcriptome_1,-0.37572536377345817,4,0.029776141978800297,0.029461699537932873,0.0013520696026711368
bag_014,0,B,transcriptome,top,transcriptome_10,0.10072138252522689,4,0.029776141978800297,0.029461699537932873,0.0013520696026711368
bag_014,0,B,transcriptome,top,transcriptome_11,-0.33211211472161195,4,0.029776141978800297,0.029461699537932873,0.0013520696026711368
bag_014,0,B,transcriptome,top,transcriptome_2,-0.08689015840395506,4,0.029776141978800297,0.029461699537932873,0.0013520696026711368
bag_014,0,B,transcriptome,top,transcriptome_3,0.6552719780854517,4,0.029776141978800297,0.029461699537932873,0.0013520696026711368
bag_014,0,B,transcriptome,top,transcriptome_4,0.45955720670805816,4,0.029776141978800297,0.029461699537932873,0.0013520696026711368
bag_014,0,B,transcriptome,top,transcriptome_5,0.640808699342363,4,0.029776141978800297,0.029461699537932873,0.0013520696026711368
bag_014,0,B,transcriptome,top,transcriptome_6,0.26976837390973823,4,0.029776141978800297,0.029461699537932873,0.0013520696026711368
bag_014,0,B,transcriptome,top,transcriptome_7,-0.5739605062553592,4,0.029776141978800297,0.029461699537932873,0.0013520696026711368
bag_014,0,B,transcriptome,top,transcriptome_8,0.1625702101787584,4,0.029776141978800297,0.029461699537932873,0.0013520696026711368
bag_014,0,B,transcriptome,top,transcriptome_9,0.4423020486258895,4,0.029776141978800297,0.029461699537932873,0.0013520696026711368
bag_015,0,B,transcriptome,rest,transcriptome_0,-0.16902722508610685,14,0.024635995206023966,0.025063239969313145,0.0019781572241609185
bag_015,0,B,transcriptome,rest,transcriptome_1,0.24343738971729295,14,0.024635995206023966,0.025063239969313145,0.0019781572241609185
bag_015,0,B,transcriptome,rest,transcriptome_10,0.11750840563729961,14,0.024635995206023966,0.025063239969313145,0.0019781572241609185
bag_015,0,B,transcriptome,rest,transcriptome_11,-0.1316329527792669,14,0.024635995206023966,0.025063239969313145,0.0019781572241609185
bag_015,0,B,transcriptome,rest,transcriptome_2,-0.11685221493904825,14,0.024635995206023966,0.025063239969313145,0.0019781572241609185
bag_015,0,B,transcriptome,rest,transcriptome_3,0.21772226914667034,14,0.024635995206023966,0.025063239969313145,0.0019781572241609185
bag_015,0,B,transcriptome,rest,transcriptome_4,0.036381543276340904,14,0.024635995206023966,0.025063239969313145,0.0019781572241609185
bag_015,0,B,transcriptome,rest,transcriptome_5,-0.2621161405136851,14,0.024635995206023966,0.025063239969313145,0.0019781572241609185
bag_015,0,B,transcriptome,rest,transcriptome_6,-0.18706774516989677,14,0.024635995206023966,0.025063239969313145,0.0019781572241609185
bag_015,0,B,transcriptome,rest,transcriptome_7,-0.07784339740307127,14,0.024635995206023966,0.025063239969313145,0.0019781572241609185
bag_015,0,B,transcriptome,rest,transcriptome_8,-0.08519779221038312,14,0.024635995206023966,0.025063239969313145,0.0019781572241609185
bag_015,0,B,transcriptome,rest,transcriptome_9,-0.06681525419196994,14,0.024635995206023966,0.025063239969313145,0.0019781572241609185
bag_015,0,B,transcriptome,top,transcriptome_0,-1.583556464567088,2,0.02898662816733122,0.02898662816733122,0.000554366718086901
bag_015,0,B,transcriptome,top,transcriptome_1,0.1698028463080996,2,0.02898662816733122,0.02898662816733122,0.000554366718086901
bag_015,0,B,transcriptome,top,transcriptome_10,-0.23439671396386708,2,0.02898662816733122,0.02898662816733122,0.000554366718086901
